Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
3.112666,37.91273,8.610363,-4.293796,-0.1787159,-1.17913,99.96501,0.00228471,-0.0019191
3.121,37.95306,8.61032,-4.294824,-0.1788221,-1.179998,100.0534,0.00229474,-0.0019059
3.129333,37.9944,8.610288,-4.29562,-0.1788976,-1.180666,99.98262,0.002305644,-0.0018925
3.137666,38.03289,8.610245,-4.295945,-0.1789106,-1.180919,100.0071,0.002315434,-0.0018789
3.146,38.07648,8.610224,-4.296384,-0.1789386,-1.181272,99.96469,0.002327902,-0.0018565
3.154333,38.1174,8.610197,-4.297274,-0.1790267,-1.182021,100.0002,0.002329186,-0.0018476
3.162666,38.15658,8.610181,-4.297966,-0.1790888,-1.182597,100.0076,0.002337469,-0.0018335
3.179334,38.23944,8.610181,-4.299484,-0.1792298,-1.183865,100.0363,0.002352413,-0.0018049
3.229334,38.48834,8.610234,-4.303287,-0.1795565,-1.187014,100.0224,0.002391989,-0.001722
3.246,38.5674,8.610219,-4.304532,-0.1796613,-1.188042,100.0116,0.002401332,-0.0016975
3.254333,38.60906,8.61018,-4.305011,-0.179695,-1.188431,100.0335,0.002407104,-0.001682
3.262666,38.64712,8.610141,-4.305707,-0.1797576,-1.189011,99.9389,0.002412774,-0.0016663
3.271,38.6909,8.610068,-4.306912,-0.1798873,-1.190036,100.0057,0.002419516,-0.0016505
3.279334,38.72666,8.610009,-4.307884,-0.1799864,-1.190858,99.96345,0.002426213,-0.0016346
3.287666,38.76658,8.609984,-4.308618,-0.1800537,-1.19147,100.0039,0.002427801,-0.0016254
3.296,38.81163,8.60993,-4.309387,-0.1801254,-1.192113,100.0217,0.002432728,-0.0016003
3.304334,38.84901,8.6099,-4.310139,-0.1801949,-1.19274,100.0234,0.002437112,-0.0015842
3.312666,38.88348,8.609899,-4.310841,-0.1802589,-1.193326,100.0045,0.002442062,-0.0015769
3.329334,38.97198,8.609882,-4.312121,-0.1803701,-1.194388,100.0079,0.002451923,-0.0015357
3.371,39.16816,8.609903,-4.314396,-0.1805246,-1.19623,99.94131,0.002477829,-0.0014598
3.379333,39.20834,8.609891,-4.31509,-0.1805873,-1.196807,100.0096,0.002485324,-0.0014424
3.396,39.28586,8.609864,-4.316334,-0.180694,-1.19784,99.99625,0.002493044,-0.0014154
3.404334,39.32754,8.60985,-4.316902,-0.1807398,-1.198307,99.96455,0.002499566,-0.0013976
3.421,39.40988,8.609848,-4.318228,-0.1808564,-1.199408,100.035,0.002511194,-0.0013611
3.429334,39.4461,8.609816,-4.31868,-0.1808872,-1.199775,99.94156,0.002516528,-0.0013428
3.446,39.524,8.609812,-4.320012,-0.1810049,-1.200881,99.95458,0.002519711,-0.0013145
3.471,39.64194,8.609812,-4.321533,-0.1811196,-1.202126,99.96259,0.002532617,-0.0012593
3.487666,39.7232,8.609816,-4.32195,-0.1811166,-1.202431,99.98839,0.002537067,-0.0012318
3.496,39.75532,8.609793,-4.32201,-0.1810962,-1.202454,99.9971,0.002538655,-0.0012136
3.504333,39.80122,8.609775,-4.32224,-0.1810982,-1.202627,100.0215,0.002541602,-0.0011952
3.512666,39.83487,8.609762,-4.322622,-0.1811203,-1.202933,99.97912,0.002547722,-0.0011855
3.521,39.87906,8.609744,-4.32301,-0.1811429,-1.203243,100.0552,0.002550364,-0.0011585
3.529334,39.91645,8.609738,-4.323488,-0.1811773,-1.203632,99.92938,0.002556082,-0.0011489
3.537666,39.95474,8.609722,-4.324026,-0.1812196,-1.204074,99.97884,0.002553354,-0.0011316
3.546,39.99041,8.609719,-4.324306,-0.1812278,-1.20429,99.99301,0.002559213,-0.0011218
3.562666,40.06784,8.609703,-4.324876,-0.1812464,-1.204731,99.93043,0.002567334,-0.001085
3.571,40.10531,8.609689,-4.325257,-0.1812687,-1.205036,100.0295,0.002570918,-0.0010666
3.579334,40.14363,8.609663,-4.325985,-0.1813365,-1.205645,99.98444,0.00257052,-0.0010576
3.587666,40.18125,8.609639,-4.326335,-0.1813547,-1.205923,100.0452,0.002573,-0.0010392
3.604334,40.25962,8.609642,-4.326884,-0.181371,-1.206346,100.0029,0.002576752,-0.0010026
3.612666,40.3011,8.609613,-4.327062,-0.1813665,-1.206473,100.0115,0.002577715,-0.00098436
3.621,40.3354,8.609581,-4.327446,-0.1813892,-1.206781,99.98259,0.002577936,-0.00096607
3.629333,40.38015,8.60957,-4.328011,-0.1814355,-1.207247,99.97411,0.002578708,-0.00094771
3.637666,40.41686,8.609559,-4.328402,-0.1814586,-1.20756,100.003,0.002575045,-0.00093915
3.646,40.45441,8.609553,-4.328637,-0.1814613,-1.207737,100.0001,0.00257467,-0.000921
3.654334,40.49102,8.609547,-4.329,-0.1814811,-1.208027,100.0127,0.00257343,-0.00090297
3.679334,40.607,8.609555,-4.32995,-0.1815204,-1.20877,100.0141,0.002565956,-0.00085938
3.712666,40.76172,8.609571,-4.330222,-0.1814441,-1.208893,100.0027,0.002562526,-0.00078876
3.721,40.80512,8.60955,-4.330384,-0.1814372,-1.209006,100.0128,0.002564335,-0.00077131
3.729334,40.84233,8.609541,-4.330574,-0.1814338,-1.209142,99.98139,0.002567162,-0.00075384
3.737666,40.88194,8.609496,-4.330613,-0.1814106,-1.209148,99.99181,0.002568117,-0.00074631
3.746,40.91635,8.609472,-4.330527,-0.1813711,-1.209043,100.0555,0.002570333,-0.00073607
3.762666,40.99391,8.609472,-4.330997,-0.1813772,-1.209398,99.96076,0.002577028,-0.0007012
3.771,41.03166,8.609455,-4.331448,-0.1814082,-1.209763,100.0305,0.002580318,-0.00068384
3.779334,41.06909,8.609439,-4.331938,-0.1814444,-1.210164,99.96926,0.002583832,-0.00066661
3.787666,41.10718,8.609418,-4.332123,-0.1814408,-1.210297,99.99922,0.002586844,-0.00064951
3.812666,41.2186,8.609442,-4.332234,-0.1813722,-1.210307,100.0011,0.002586554,-0.00060857
3.829334,41.29775,8.609442,-4.332387,-0.1813374,-1.210385,99.9848,0.00258379,-0.00057548
3.837666,41.33155,8.609439,-4.332669,-0.1813469,-1.210604,99.98562,0.002582444,-0.00055938
3.846,41.37308,8.609425,-4.332489,-0.1812956,-1.210417,100.011,0.002582817,-0.00054938
3.862666,41.45523,8.609413,-4.332356,-0.1812228,-1.210243,99.98142,0.00257865,-0.00052656
3.879333,41.53919,8.609406,-4.33253,-0.1811889,-1.210337,100.035,0.002574053,-0.00049484
3.887666,41.57666,8.609391,-4.33273,-0.1811866,-1.210482,100.005,0.00257273,-0.00047919
3.896,41.61172,8.609382,-4.333022,-0.1811965,-1.210709,99.97101,0.002571625,-0.00046364
3.904334,41.64848,8.609374,-4.333188,-0.1811899,-1.210825,100.0383,0.00257012,-0.00044805
3.921,41.72752,8.609351,-4.333622,-0.1811899,-1.211146,100.0077,0.002566118,-0.00041679
3.929334,41.76339,8.609344,-4.333776,-0.1811813,-1.21125,99.96094,0.002563318,-0.00040121
3.937666,41.80115,8.609328,-4.333764,-0.1811516,-1.211211,100.019,0.002560631,-0.00039521
3.946,41.8342,8.60932,-4.334076,-0.1811648,-1.211456,99.99299,0.002556709,-0.0003802
3.954334,41.8831,8.609299,-4.334062,-0.1811349,-1.211414,100.0327,0.00255166,-0.00036509
3.962666,41.91415,8.609289,-4.334187,-0.1811237,-1.211495,99.9858,0.002545484,-0.00035021
3.971,41.95418,8.609282,-4.333996,-0.1810715,-1.211299,100.0072,0.002543905,-0.0003405
3.979334,41.98898,8.609281,-4.333933,-0.1810358,-1.211215,100.0116,0.002537243,-0.00032572
3.996,42.07,8.609274,-4.333794,-0.1809623,-1.211035,100.0128,0.002527021,-0.00030574
4.021,42.1872,8.609293,-4.333297,-0.1808141,-1.210514,99.981,0.002502658,-0.00026352
4.037666,42.26445,8.609295,-4.333154,-0.1807394,-1.21033,100.0363,0.002485316,-0.00023596
4.046,42.30253,8.609278,-4.333218,-0.18072,-1.210356,99.99986,0.00247789,-0.00022236
4.054333,42.34078,8.609246,-4.333668,-0.1807508,-1.210722,99.97595,0.002471142,-0.00020889
4.071,42.42208,8.609244,-4.333726,-0.1807022,-1.210715,100.0075,0.00245713,-0.00018223
4.079334,42.4539,8.609239,-4.333906,-0.1806979,-1.210843,99.99009,0.002450722,-0.00016903
4.087666,42.49384,8.609212,-4.334131,-0.1806995,-1.211011,99.99594,0.002444956,-0.00016436
4.096,42.5304,8.609201,-4.334581,-0.1807306,-1.211376,99.9986,0.002443168,-0.00015543
4.112666,42.60571,8.609191,-4.33427,-0.1806348,-1.211046,100.006,0.002428718,-0.00012957
4.121,42.64822,8.60918,-4.334644,-0.1806562,-1.211346,100.0218,0.002419938,-0.00011683
4.129334,42.68606,8.609161,-4.334458,-0.1806039,-1.211152,99.99181,0.002411072,-0.0001043
4.137666,42.7225,8.609125,-4.334068,-0.1805256,-1.210783,100.0175,0.002401538,-9.1999e-05
4.146,42.76168,8.609089,-4.334094,-0.1805013,-1.210776,99.97266,0.002391669,-7.9896e-05
4.154333,42.80104,8.609062,-4.334055,-0.1804688,-1.210713,99.9954,0.002382306,-6.8092e-05
4.162666,42.83506,8.609044,-4.333772,-0.1804044,-1.210437,100.0316,0.002373508,-5.661e-05
4.179333,42.91688,8.609059,-4.332894,-0.1802344,-1.209608,99.95738,0.002354026,-3.4515e-05
4.187667,42.95977,8.608993,-4.3326,-0.1801679,-1.209321,99.99745,0.002344301,-2.3824e-05
4.196,42.9952,8.608978,-4.332537,-0.1801318,-1.209238,100.0278,0.002339067,-1.638e-05
4.204334,43.03346,8.608969,-4.332397,-0.1800856,-1.209086,99.97045,0.002330444,-6.0925e-06
4.229334,43.14203,8.609006,-4.331791,-0.1799237,-1.208468,99.97045,0.002312263,1.69817e-05
4.246,43.22231,8.608997,-4.3319,-0.1798827,-1.208504,99.99468,0.002300171,3.66742e-05
4.254334,43.25998,8.608968,-4.331868,-0.179851,-1.208448,100.0011,0.002293688,4.62247e-05
4.262666,43.30031,8.608944,-4.331921,-0.1798303,-1.208465,99.98102,0.00228758,5.56437e-05
4.287666,43.41424,8.608953,-4.331313,-0.1796687,-1.207846,99.98438,0.002266865,8.1696e-05
4.296,43.45516,8.608938,-4.331363,-0.179648,-1.20786,100.0058,0.002256697,9.09706e-05
4.304333,43.50019,8.608908,-4.331147,-0.1795919,-1.207642,100.0179,0.002245875,0.000100033
4.312667,43.53296,8.608906,-4.330778,-0.179516,-1.20729,100.0107,0.002234656,0.000108723
4.321,43.57128,8.608888,-4.330441,-0.1794442,-1.206964,99.99658,0.00222291,0.000117192
4.337666,43.65358,8.608884,-4.329944,-0.1793234,-1.20647,99.98991,0.00220029,0.000133676
4.346,43.69208,8.608868,-4.329648,-0.1792568,-1.20618,100.0098,0.002190285,0.000141639
4.379334,43.84866,8.608912,-4.329528,-0.1791292,-1.205957,100.0001,0.002164826,0.000165053
4.387666,43.88565,8.608911,-4.32964,-0.1791159,-1.206025,100.0432,0.002161934,0.000177187
4.396,43.92656,8.608895,-4.329576,-0.1790797,-1.20594,99.95566,0.002162378,0.000177328
4.404333,43.9665,8.608892,-4.329484,-0.1790397,-1.20583,99.99232,0.002159908,0.000183637
4.412666,44.00734,8.608858,-4.329311,-0.1789889,-1.205648,99.98582,0.002158236,0.000189829
4.437667,44.11957,8.608845,-4.329004,-0.1788657,-1.205291,99.99949,0.0021481,0.000206932
4.446,44.15888,8.608808,-4.328536,-0.1787769,-1.204851,99.99492,0.002142802,0.000212398
4.454334,44.20407,8.608774,-4.327914,-0.1786681,-1.204276,100.0024,0.002137825,0.000217817
4.487666,44.3597,8.608774,-4.326117,-0.1783225,-1.202582,99.9993,0.002117432,0.000237975
4.504334,44.43824,8.608782,-4.325642,-0.1782056,-1.202108,100.0159,0.002105181,0.0002471
4.512666,44.48061,8.608774,-4.32518,-0.1781174,-1.201672,100.0132,0.002100211,0.000251368
4.529333,44.55867,8.608794,-4.324561,-0.1779801,-1.201069,99.99336,0.002092712,0.000259219
4.546,44.63783,8.608761,-4.324658,-0.1779367,-1.201094,100.0059,0.002081534,0.000266377
4.554333,44.67371,8.608749,-4.324639,-0.1779062,-1.201048,99.97992,0.002076614,0.000269547
4.562667,44.72043,8.608745,-4.324668,-0.1778819,-1.201043,100.0095,0.002070944,0.00027249
4.579334,44.79622,8.608766,-4.324254,-0.1777717,-1.20062,100.0085,0.002058835,0.000278203
4.587666,44.83728,8.608734,-4.323866,-0.177693,-1.20025,100.0079,0.002050068,0.000284465
4.596,44.87844,8.608718,-4.323837,-0.1776612,-1.200194,100.004,0.002047161,0.00028372
4.604334,44.91884,8.608682,-4.323935,-0.1776458,-1.20025,99.99757,0.002038589,0.000289512
4.621,44.99515,8.608666,-4.32349,-0.1775321,-1.199801,99.98553,0.002026921,0.000294043
4.637666,45.0795,8.608656,-4.322597,-0.1773596,-1.198957,100.0118,0.002011841,0.000297807
4.646,45.11563,8.608651,-4.322182,-0.1772775,-1.198563,99.98518,0.002005498,0.00029967
4.654333,45.15554,8.608626,-4.321998,-0.1772258,-1.198372,100.0211,0.00199889,0.000301271
4.679333,45.27478,8.608664,-4.321832,-0.1771197,-1.198135,100.0055,0.001983628,0.000306291
4.696,45.3592,8.608658,-4.321168,-0.1769769,-1.197492,99.97707,0.001972585,0.00030837
4.737666,45.55447,8.6087,-4.320929,-0.1768047,-1.197131,100.0065,0.001952985,0.000310565
4.746,45.59602,8.608681,-4.320666,-0.1767425,-1.196871,100.0294,0.001948022,0.000310641
4.754334,45.63223,8.608641,-4.320235,-0.176659,-1.196463,100.0098,0.001944517,0.000310349
4.762666,45.671,8.608638,-4.320054,-0.1766077,-1.196274,99.97368,0.001942406,0.000311804
4.771,45.7186,8.608598,-4.319922,-0.1765629,-1.196129,99.95236,0.001935434,0.000309538
4.779333,45.75833,8.608569,-4.319816,-0.1765214,-1.196006,100.1126,0.001931105,0.000310868
4.787666,45.80292,8.608524,-4.319984,-0.1765149,-1.196123,99.99334,0.001923108,0.000308309
4.796,45.83822,8.608475,-4.319709,-0.1764512,-1.195851,99.96428,0.001920248,0.000309574
4.804333,45.8806,8.608444,-4.319648,-0.1764153,-1.195767,99.96343,0.001914504,0.000308743
4.812667,45.92297,8.608407,-4.319254,-0.1763362,-1.195391,99.99632,0.001907907,0.000309006
4.821,45.96783,8.608374,-4.318969,-0.1762708,-1.195111,99.99619,0.001903146,0.000308035
4.837666,46.04617,8.608371,-4.318908,-0.1762052,-1.194995,100.0246,0.001893552,0.000305559
4.887666,46.29391,8.608453,-4.318222,-0.1759435,-1.194206,100.0292,0.001866857,0.000294564
4.896,46.33105,8.608438,-4.318384,-0.1759359,-1.194318,99.97809,0.001861041,0.000292557
4.912666,46.4169,8.60842,-4.317761,-0.1757986,-1.19371,99.98664,0.001847737,0.000288416
4.929333,46.5034,8.608418,-4.317497,-0.1757073,-1.193417,100.0243,0.001834262,0.000283948
4.946,46.58206,8.608416,-4.31707,-0.1755948,-1.192981,99.9921,0.00182001,0.000278914
4.954334,46.62354,8.608406,-4.3167,-0.1755184,-1.192626,99.99031,0.001812451,0.000276132
4.987666,46.78437,8.608409,-4.315509,-0.1752513,-1.191458,100.0144,0.001789516,0.000266183
4.996,46.82491,8.608405,-4.31589,-0.1752721,-1.19176,100.0423,0.001783177,0.000262596
5.004334,46.87058,8.608398,-4.3158,-0.1752319,-1.19165,99.98609,0.001776839,0.000258759
5.021,46.9542,8.608379,-4.315442,-0.1751288,-1.191275,100.0348,0.001763794,0.000249844
5.029333,46.99634,8.608358,-4.315526,-0.1751109,-1.191317,99.98712,0.001759075,0.000245633
5.046,47.07583,8.608326,-4.31549,-0.1750494,-1.191224,100.0015,0.00175059,0.000237196
5.062667,47.1579,8.60832,-4.31505,-0.174935,-1.190775,100.0492,0.00174281,0.00022871
5.087666,47.28272,8.608316,-4.314649,-0.1747972,-1.19033,100.0188,0.001731256,0.00021581
5.096,47.32359,8.608298,-4.314466,-0.174745,-1.190138,99.99426,0.001728364,0.000211473
5.121,47.44967,8.608308,-4.313704,-0.1745616,-1.189377,100.0037,0.001720441,0.000197864
5.137666,47.53799,8.608325,-4.31335,-0.1744583,-1.189003,100.0311,0.001707818,0.00018643
5.146,47.57572,8.608316,-4.313324,-0.1744264,-1.18895,100.0086,0.001703092,0.00018125
5.179333,47.74262,8.608319,-4.312466,-0.1741995,-1.18807,100.0267,0.001681258,0.00016027
5.187667,47.78326,8.608301,-4.312504,-0.1741756,-1.188071,99.95012,0.001676602,0.000154844
5.196,47.82509,8.608261,-4.312454,-0.1741405,-1.187996,100.0453,0.001673402,0.000149233
5.212666,47.90796,8.608255,-4.312903,-0.1741405,-1.188326,99.98545,0.001670202,0.000137745
5.221,47.95022,8.608246,-4.312875,-0.1741084,-1.18827,99.98944,0.001665876,0.000132008
5.229334,47.99597,8.608244,-4.312888,-0.1740814,-1.18825,100.006,0.00166451,0.000124047
5.246,48.0793,8.608228,-4.313257,-0.1740719,-1.188511,99.95492,0.001662778,0.000112412
5.254334,48.12305,8.608222,-4.31304,-0.1740153,-1.188289,100.0201,0.001660225,0.000106413
5.262666,48.16477,8.608204,-4.312862,-0.1739636,-1.188101,100.0046,0.001657409,0.000100436
5.271,48.2031,8.608194,-4.312668,-0.1739099,-1.187901,99.98688,0.001654076,9.45489e-05
5.287666,48.28787,8.608172,-4.312564,-0.1738388,-1.187745,100.0238,0.001643651,8.25578e-05
5.296,48.33488,8.60816,-4.312422,-0.1737915,-1.187588,100.0185,0.001639912,7.63627e-05
5.337666,48.54444,8.608191,-4.311844,-0.1735726,-1.186922,99.98719,0.001614331,4.36323e-05
5.354334,48.6253,8.608191,-4.312192,-0.1735593,-1.187164,100.033,0.001610208,3.48394e-05
5.362666,48.66776,8.608181,-4.312203,-0.1735318,-1.187141,100.0074,0.001606749,2.8884e-05
5.379334,48.75072,8.608181,-4.31195,-0.173442,-1.186856,100.0052,0.001602946,1.68653e-05
5.387666,48.79291,8.608172,-4.312414,-0.1734729,-1.187232,99.99509,0.001602506,1.0839e-05
5.396,48.84098,8.608139,-4.312626,-0.1734714,-1.187386,100.0405,0.001601155,4.58028e-06
5.404332,48.88093,8.608101,-4.312742,-0.1734572,-1.187455,99.96063,0.00159788,-1.7678e-06
5.412666,48.92674,8.608082,-4.313009,-0.1734624,-1.187657,99.98736,0.001589806,-1.478e-05
5.421,48.9694,8.608041,-4.313059,-0.1734398,-1.187669,99.99453,0.001586567,-1.8257e-05
5.437668,49.05586,8.608039,-4.31295,-0.1733678,-1.187509,99.96968,0.001574124,-3.5909e-05
5.454334,49.13814,8.608038,-4.313132,-0.1733324,-1.187604,100.0013,0.001564222,-4.6449e-05
5.471,49.21936,8.608025,-4.313222,-0.1732854,-1.187617,99.99503,0.001553971,-6.0316e-05
5.496,49.34944,8.608041,-4.312734,-0.173136,-1.187094,100.0557,0.001542163,-7.9945e-05
5.512666,49.43146,8.608046,-4.312455,-0.1730429,-1.186786,99.99848,0.001534969,-9.2237e-05
5.521,49.47613,8.608039,-4.312672,-0.1730418,-1.186944,100.019,0.001531037,-9.8442e-05
5.529332,49.51932,8.608038,-4.313126,-0.1730711,-1.187309,100.0158,0.001528416,-0.00010466
5.537666,49.56258,8.608036,-4.313133,-0.1730433,-1.187284,100.0056,0.001522079,-0.00011358
5.546,49.60406,8.608008,-4.313039,-0.1730024,-1.18717,99.99764,0.001518198,-0.00011978
5.554332,49.64836,8.607986,-4.313237,-0.1729986,-1.187311,99.97844,0.001514439,-0.0001261
5.562668,49.69003,8.607982,-4.31353,-0.1730069,-1.187535,99.96384,0.001510878,-0.0001325
5.571,49.74008,8.607975,-4.313633,-0.1729912,-1.187594,100.0217,0.001505474,-0.00014224
5.579334,49.77769,8.607968,-4.313757,-0.1729778,-1.18767,99.99813,0.001502359,-0.00014563
5.596,49.86006,8.607965,-4.313779,-0.1729224,-1.187624,99.99634,0.001491552,-0.00015855
5.612666,49.94492,8.607965,-4.313544,-0.1728345,-1.187354,100.0448,0.001483861,-0.00017115
5.646,50.11132,8.607981,-4.313874,-0.1727617,-1.187515,99.97852,0.00147059,-0.00019658
5.654332,50.15234,8.607978,-4.313977,-0.1727467,-1.187575,100.0196,0.001468606,-0.0002027
5.671,50.23838,8.607984,-4.314258,-0.1727262,-1.187758,99.9747,0.001468849,-0.00021473
5.679332,50.2825,8.607965,-4.314194,-0.1726895,-1.18767,99.99414,0.001464189,-0.00022394
5.687668,50.32404,8.607953,-4.314216,-0.1726638,-1.187658,99.9922,0.0014621,-0.00022996
5.696,50.3662,8.607945,-4.314276,-0.1726427,-1.187678,99.98836,0.001461082,-0.00023591
5.704334,50.41118,8.60793,-4.314262,-0.1726124,-1.187634,100.0123,0.001461072,-0.0002417
5.712666,50.45528,8.607921,-4.314276,-0.1725854,-1.187614,99.99151,0.001461379,-0.00024735
5.721,50.49463,8.607906,-4.314531,-0.1725889,-1.187805,100.0187,0.001460683,-0.00025295
5.729334,50.54163,8.607891,-4.314832,-0.1725983,-1.188037,99.98538,0.001458511,-0.0002586
5.737666,50.58832,8.607889,-4.314734,-0.1725564,-1.187919,99.99959,0.001456062,-0.00026435
5.746,50.62484,8.607864,-4.315048,-0.1725672,-1.188161,100.033,0.001453854,-0.00027009
5.754334,50.67374,8.607861,-4.315198,-0.1725569,-1.18826,100.0112,0.001453512,-0.0002813
5.771,50.7629,8.607866,-4.315362,-0.1725189,-1.188338,99.97972,0.001456105,-0.00029248
5.779332,50.79586,8.607851,-4.315566,-0.1725154,-1.188483,100.0095,0.001455052,-0.00029251
5.787666,50.8436,8.607825,-4.315864,-0.1725243,-1.188712,99.9712,0.001458911,-0.00030353
5.796,50.88622,8.607824,-4.315779,-0.1724842,-1.188605,100.0194,0.001460337,-0.00030899
5.821,51.0175,8.607843,-4.316404,-0.1724762,-1.189055,99.99048,0.00146878,-0.00032519
5.829334,51.05992,8.60783,-4.316684,-0.1724826,-1.189269,100.0022,0.001471716,-0.00033056
5.837666,51.10445,8.607812,-4.316666,-0.172451,-1.189219,99.99124,0.001475611,-0.00033596
5.854334,51.19038,8.607794,-4.316928,-0.1724262,-1.189384,100.004,0.001479573,-0.00034694
5.887666,51.3577,8.607789,-4.317059,-0.1723266,-1.189368,100.0034,0.001479472,-0.00036913
5.896,51.40041,8.607778,-4.31715,-0.1723096,-1.189417,99.98619,0.001478774,-0.00037493
5.929332,51.5709,8.607804,-4.317717,-0.172267,-1.189785,100.0562,0.001477679,-0.0003975
5.946,51.65469,8.607804,-4.318459,-0.172304,-1.190371,100.0171,0.001479083,-0.00040866
5.954334,51.70238,8.607788,-4.31862,-0.1722958,-1.190481,99.98282,0.00147921,-0.00041705
5.962666,51.74462,8.607765,-4.318826,-0.172293,-1.190629,99.99694,0.001478541,-0.00042226
5.979334,51.82966,8.607772,-4.319874,-0.1723678,-1.191483,100.0178,0.001477721,-0.00043206
5.987666,51.87691,8.607769,-4.320226,-0.172383,-1.191757,99.97774,0.001478536,-0.00043687
5.996,51.91639,8.607741,-4.320567,-0.1723972,-1.192024,99.98918,0.001479572,-0.00044157
6.004334,51.96312,8.607734,-4.320828,-0.1724011,-1.19222,100.0047,0.001480719,-0.0004462
6.012666,52.00256,8.607718,-4.32109,-0.1724052,-1.192417,100.0027,0.001481862,-0.00045077
6.021,52.04719,8.607695,-4.321057,-0.172372,-1.192355,99.99249,0.001482921,-0.00045529
6.029332,52.09016,8.607676,-4.320966,-0.1723313,-1.192242,100.0175,0.001485084,-0.00045986
6.037666,52.13049,8.60765,-4.321228,-0.1723354,-1.19244,99.99039,0.00148774,-0.00046439
6.054332,52.22094,8.607616,-4.321536,-0.172317,-1.192645,100.0266,0.001493747,-0.00047338
6.062668,52.25864,8.6076,-4.321616,-0.1722982,-1.192684,99.97674,0.001496486,-0.00047784
6.071,52.30722,8.607558,-4.321864,-0.1723008,-1.192868,99.99678,0.001499222,-0.00048235
6.079334,52.3509,8.607548,-4.321828,-0.172267,-1.192803,100.0379,0.001505223,-0.00048818
6.087666,52.39278,8.607538,-4.321906,-0.1722477,-1.192838,99.98095,0.001505933,-0.00049104
6.129334,52.60519,8.607588,-4.322879,-0.1722264,-1.193529,100.0117,0.001516418,-0.00051262
6.162666,52.77572,8.607626,-4.323253,-0.1721588,-1.193727,100.0008,0.00151199,-0.00052675
6.171,52.82094,8.607609,-4.323733,-0.1721909,-1.194116,100.0139,0.001508669,-0.00052999
6.179332,52.86371,8.607588,-4.324166,-0.172217,-1.194464,100.0486,0.001508916,-0.00053303
